name,pro_B12_17_1,pro_B12_17_2,pro_B12_17_3,pro_B12_21_1,pro_B12_21_2,pro_B12_21_3,nonpro_B12_1,nonpro_B12_2,nonpro_B12_3,status.in.b12_17,status.in.b12_21,status_in_nonprob12,welch.pval.b12_17.vs.parent,fold.change.17...parent,foldchange_B12_17,log2FC_B12_17,welch.pval.b12_21.vs.parent,fold.change.21...parent,foldchange_B12_21,log2FC_B12_21,pro_wt_1_1,pro_wt_1_2,pro_wt_1_3,pro_wt_3_1,pro_wt_3_2,pro_wt_3_3,nonpro_wt_1,nonpro_wt_2,nonpro_wt_3,status_in_prowt_1,status_in_prowt_1_3,status.nonpro_wt,welch.pval.wt_1.vs.parent,fold.change.wt1...parent,foldchange_wt_1,log2FC_wt_1,welch.pval.wt_3.vs.parent,fold.change.wt3...parent,foldchange_wt_3,log2FC_wt_3,adj_pval_b12_17_vs_parent,adj_pval_b12_21_vs_parent,adj_pval_wt_1_vs_parent,adj_pval_wt_3_vs_parent,welch_pval_wtprovsB12pro,adj_pval_wtprovsB12pro,fold_change_wtprovsB12pro
Ube2l3 ,25.92324818,26.32487081,25.57653321,25.75682949,25.92953929,25.89682198,25.78410542,21.8418104,22.42602969,in b12_17,in b12_21,not in b12,0.165898017,2.590902228,1.110956329,0.151802106,0.177457849,2.510415084,1.107509437,0.147318992,25.6436992,26.1447312,25.77338977,25.57459543,25.3746486,25.93457083,26.09985498,25.17620503,25.69162953,in wt_1,in prowt_3,in nonpro_wt,0.56223208,0.198043538,1.007719221,0.01109372,0.934043919,-0.027958228,0.998910261,-0.001573018,0.31051563,0.338653057,0.663957969,0.960937764,0.312046332,0.579690975,-0.160367988
Ube2m ,25.61040281,26.27585901,25.64176866,25.63925919,26.10699766,26.67558763,25.20918645,25.31108244,23.80148276,in b12_17,in b12_21,in b12,0.14654274,1.068759609,1.043140518,0.060933511,0.088332503,1.366697608,1.055166795,0.07747107,26.05219446,25.91373111,25.43904953,26.22367147,25.3040146,25.75489039,25.29941504,25.79153216,26.27146679,in wt_1,in prowt_3,in nonpro_wt,0.968680114,0.014187041,1.000550152,0.000793484,0.948393679,-0.026612506,0.998968006,-0.001489621,0.290067199,0.238514749,0.978916667,0.972112241,0.38258631,0.641502069,-0.210387233
Ube2n ,25.18596324,26.26913521,25.04414817,25.38099646,22.47553455,22.63457454,22.77860317,21.88134331,22.29744726,in b12_17,not in b12_21,not in b12,0.00387356,3.180617622,1.142506336,0.192202167,0.337696863,1.177903935,1.052775528,0.074197859,22.18475337,22.52272868,24.98116316,25.3140016,22.0255924,22.18515714,23.0733974,24.93124142,25.13402719,not in wt_1,not in prowt_3,in nonpro_wt,0.358703342,-1.150006939,0.952829044,-0.069710705,0.401893078,-1.204638294,0.950588176,-0.073107638,0.046937442,0.491467967,0.4874238,0.534208263,0.176220533,0.448131335,-1.296159303
Ube2o ,24.43094807,24.65515487,24.429555,24.58649535,24.22920489,24.60888367,22.76396614,21.52898685,22.14139768,in b12_17,in b12_21,not in b12,0.01852252,2.360435757,1.106591051,0.146122162,0.01473248,2.330077748,1.105220164,0.144333788,24.32696836,24.08111347,23.81576265,24.12045189,23.99908208,21.81794956,21.32413028,21.72732986,22.21822478,in wt_1,in prowt_3,not in nonpro_wt,0.003576929,2.318053183,1.106545015,0.146062142,0.163383277,1.555932868,1.071515568,0.099652811,0.100941928,0.0906389,0.034375521,0.306514395,0.091389985,0.336464845,-0.79648564
Ube2v1 ,24.55948418,23.01777855,24.50295917,22.19192564,22.80518291,22.52218791,22.30237749,22.80974967,22.49791803,in b12_17,not in b12_21,not in b12,0.088057176,1.490058903,1.06611705,0.092365841,0.902211617,-0.030249578,0.998657763,-0.00193774,22.73332562,22.51399606,22.10578459,22.351976,22.04016367,23.0088827,22.70426318,22.28139568,23.2120839,not in wt_1,not in prowt_3,not in nonpro_wt,0.442280068,-0.2815455,0.987614891,-0.017979506,0.535670653,-0.265573466,0.988317496,-0.016953514,0.22249805,0.939635193,0.561148548,0.655649587,0.115420777,0.376671786,-0.807564953
Ube3a ,22.48613798,23.13917178,22.11428709,25.30397541,22.28423926,22.43553142,22.02884531,21.40754122,22.39612432,not in b12_17,not in b12_21,not in b12,0.201206612,0.635695338,1.028968757,0.041199178,0.288663238,1.397078414,1.063665128,0.089044021,24.54439321,22.6738823,22.01971095,25.75078864,22.87318965,25.01869179,22.54437612,22.30072777,21.62057345,not in wt_1,in prowt_3,not in nonpro_wt,0.348259585,0.924103039,1.041710387,0.05895424,0.097952306,2.392330915,1.107980435,0.147932406,0.346144632,0.446475258,0.477422264,0.223948381,0.302064756,0.573940082,0.8528856
Ube4a ,23.72269213,22.41982882,22.34878422,22.86412088,23.51490083,22.97340576,22.52950953,22.6386335,21.39090841,not in b12_17,not in b12_21,not in b12,0.343393651,0.64408458,1.029030668,0.041285979,0.129895774,0.931125343,1.041968387,0.059311507,23.5888155,22.9425009,24.00509287,23.50367218,22.21148658,23.64202253,22.9155281,21.5478644,23.18351479,in wt_1,in prowt_3,not in nonpro_wt,0.194505487,0.963167327,1.042714473,0.060344158,0.450239393,0.570091335,1.025282368,0.03602129,0.4824862,0.289152973,0.32484631,0.578878226,0.348545117,0.610826753,0.341642987
Ube4b ,22.83387271,22.80663988,22.9460912,23.84860404,23.52197634,23.30234776,22.4484245,21.81391766,22.2418153,not in b12_17,in b12_21,not in b12,0.058963883,0.694148779,1.031313025,0.044482287,0.0051621,1.389590225,1.062684362,0.087713152,22.84820921,23.85306504,23.91307898,24.10223909,22.64299655,22.72218428,22.22336402,20.97402269,24.43931702,in wt_1,not in prowt_3,not in nonpro_wt,0.435577748,0.992549832,1.044024166,0.062155107,0.625342786,0.610238728,1.027066904,0.038530164,0.180584991,0.052698801,0.557263053,0.731953016,0.683905396,0.835825475,0.137040203
Ubr4 ,25.32161548,25.07458762,25.19973607,25.43696423,25.51117224,25.17283511,26.10992069,25.23604709,25.08518725,in b12_17,in b12_21,in b12,0.477470486,-0.278405284,0.989072311,-0.015852094,0.782613726,-0.103394483,0.995941662,-0.005866857,26.66972585,25.52093437,26.16796025,26.1005549,26.07505754,26.01090099,24.71812203,26.3057978,26.65101997,in wt_1,in prowt_3,in nonpro_wt,0.759275745,0.22789356,1.008801818,0.01264278,0.801532332,0.170524545,1.006586083,0.009470557,0.595929353,0.855350766,0.825634608,0.865244894,0.001778837,0.044264449,0.804703858
Ubtf ,24.9170194,25.14512904,24.68659365,24.86022678,25.15938106,24.97849689,25.11104786,26.12905867,25.09543405,in b12_17,in b12_21,in b12,0.258490139,-0.528932828,0.979212848,-0.030305608,0.321192265,-0.445811947,0.982479513,-0.025500771,25.56962608,24.40703729,25.85425127,24.40741781,24.3507875,24.44734862,25.32597827,25.61221586,25.27748758,in wt_1,in prowt_3,in nonpro_wt,0.802073874,-0.128255696,0.994951602,-0.007301745,0.007322522,-1.00337593,0.960505139,-0.058134763,0.404271615,0.474008078,0.857781998,0.055588639,0.696136697,0.841266275,-0.118396375
Ubxn4 ,25.48808833,22.61964508,25.40080879,25.09424205,23.41285772,25.49695614,25.49126633,25.87447385,25.92910862,in b12_17,in b12_21,in b12,0.311465994,-1.262102197,0.951014762,-0.07246036,0.224302733,-1.096930962,0.957425457,-0.062767929,25.35117776,25.12485591,25.67986645,25.63913012,25.46930355,25.59131135,25.42219103,25.3524376,24.95509188,in wt_1,in prowt_3,in nonpro_wt,0.548912752,0.142059869,1.00562764,0.008096208,0.14558628,0.323341503,1.012809033,0.018362177,0.456151196,0.384807096,0.650710268,0.285738706,0.142673371,0.41419863,0.890507838
Ufd1 ,24.70585204,24.61077214,22.84341277,25.00417921,24.5080874,22.09264626,22.14227454,22.03044319,21.55412581,in b12_17,in b12_21,not in b12,0.061140349,2.144397808,1.097877717,0.134717374,0.156626604,1.959356447,1.089431791,0.123575872,24.90432395,24.43159607,24.51721741,24.82686842,24.50629046,24.68218049,22.32722726,22.76893501,22.72856486,in wt_1,in prowt_3,not in nonpro_wt,0.000582303,2.009470097,1.08888219,0.122847873,0.000575044,2.063537411,1.091273677,0.126012956,0.185346877,0.315522962,0.015523151,0.019079138,0.221180464,0.494330356,0.683921163
Ufl1 ,24.05610449,24.25542105,24.39339003,24.14005072,24.25873018,24.44368444,23.13457904,23.30000084,22.62395399,in b12_17,in b12_21,in b12,0.013947477,1.215460563,1.052801319,0.074233202,0.013876298,1.261310487,1.054793105,0.076960045,24.58376934,24.43374308,25.03215853,24.74749204,23.98761838,24.16480147,21.39942894,23.36407071,22.41372406,in wt_1,in prowt_3,not in nonpro_wt,0.045587526,2.290815746,1.102303234,0.140521151,0.062423106,1.907562723,1.085187923,0.117944898,0.086767005,0.087265741,0.137353984,0.17303886,0.208239992,0.480832525,0.233700322
Ufsp2 ,23.18461082,22.52076072,22.58191283,23.02160827,23.13755787,23.4820191,23.12422813,21.97595974,22.55301115,not in b12_17,in b12_21,not in b12,0.624264459,0.211361781,1.009372585,0.013458808,0.173272596,0.662662071,1.029384955,0.041782602,23.27939983,23.97235162,23.69848027,23.39330226,23.39345127,23.77825458,22.7843732,21.65199312,21.6627491,in wt_1,in prowt_3,not in nonpro_wt,0.031012354,1.617038769,1.073391546,0.102176431,0.046227695,1.488630898,1.067563577,0.09432199,0.717621725,0.33420691,0.111094384,0.145907798,0.010861186,0.127722052,0.597795037
Uggt1 ,26.34437121,25.96750761,26.21436756,26.59564495,26.07578408,26.5867458,23.82079811,23.41836335,21.97059517,in b12_17,in b12_21,in b12,0.027428934,3.105496584,1.134612376,0.182199505,0.019675138,3.349472735,1.145187885,0.195584313,26.64520425,26.85131385,26.24324254,26.02350596,25.79813175,26.44731832,22.81423367,22.7843251,23.01458566,in wt_1,in prowt_3,in nonpro_wt,0.000652241,3.708872067,1.162164499,0.21681429,0.001260515,3.218603868,1.140728306,0.189955218,0.124909214,0.106268623,0.015935751,0.025165064,0.850292468,0.923960386,0.037382577
Uhrf1 ,24.27356588,24.77068818,24.886576,25.1422109,25.2298172,24.91848028,25.39951301,25.56935247,25.15711009,in b12_17,in b12_21,in b12,0.038751834,-0.731715165,0.971164304,-0.0422127,0.143997271,-0.278489063,0.989025202,-0.015920811,24.62551502,24.0601251,25.17480347,25.50734899,25.09256322,25.09092115,22.37511034,25.86768627,25.31076296,in wt_1,in prowt_3,in nonpro_wt,0.935017054,0.102294673,1.004172252,0.006006766,0.579306581,0.712424603,1.029057381,0.04132343,0.150563568,0.302426823,0.959459694,0.694121858,0.830608098,0.913982682,0.054989752
Umps ,24.28782428,24.33932192,24.68504962,23.98147865,22.3490624,22.71588391,22.4065003,23.08815635,21.51848556,in b12_17,not in b12_21,not in b12,0.036021908,2.099684535,1.093997288,0.129609161,0.370339263,0.677760917,1.030341552,0.043122662,24.21956401,23.03015468,21.66672109,24.33350645,23.99636468,21.94490902,22.86230539,23.537747,22.63526327,not in wt_1,in prowt_3,not in nonpro_wt,0.963487761,-0.039625293,0.998278042,-0.002486401,0.645062769,0.413154828,1.017954064,0.02567246,0.145497185,0.519203003,0.977517434,0.749703894,0.414739037,0.660396678,-0.527900142
Unc45a ,24.57748819,25.00994196,24.79143506,24.33280195,24.82094832,24.76198211,22.34937945,22.84964843,21.03636209,in b12_17,in b12_21,not in b12,0.032014928,2.714491749,1.122947494,0.167290473,0.033748393,2.560114141,1.115955268,0.1582792,24.82114227,24.29361717,24.48277006,25.18541384,26.22153723,24.88265175,22.57396552,22.73359246,22.40013574,in wt_1,in prowt_3,not in nonpro_wt,0.001016985,1.963278591,1.086989166,0.120337561,0.015437869,2.860636367,1.126749393,0.172166673,0.135124003,0.143817693,0.01852508,0.082582228,0.401898369,0.650743395,0.265422455
Unc5b ,24.19093102,23.89310621,23.70265616,24.12202651,22.83184441,24.82516282,23.05572736,22.72154045,21.1088043,in b12_17,in b12_21,not in b12,0.105910889,1.633540431,1.073268188,0.102010621,0.123489245,1.630987212,1.07315367,0.101856677,24.54286128,22.34144445,24.08327816,23.67731794,23.99444344,24.62240243,23.67266587,23.6781917,22.82614208,in wt_1,in prowt_3,not in nonpro_wt,0.743815802,0.263528081,1.011265575,0.016161922,0.149780935,0.705721386,1.030168918,0.042880917,0.243945163,0.281410078,0.812946918,0.291721,0.909241721,0.951222476,-0.050663238
Upb1 ,22.70771871,22.78405822,22.38071929,21.38602074,22.40795394,22.36868376,23.47666839,22.85053943,22.41151501,not in b12_17,not in b12_21,not in b12,0.457740769,-0.288742201,0.987398273,-0.018295973,0.132780774,-0.858688126,0.962523825,-0.055105843,24.76424455,22.46397519,24.9302512,22.70953678,22.18569329,22.0363509,21.41707518,21.77927428,22.32810826,in wt_1,not in prowt_3,not in nonpro_wt,0.096784841,2.211337742,1.10124484,0.139135259,0.237677881,0.469041083,1.021474779,0.030653583,0.580138028,0.29138584,0.214370676,0.381132482,0.18876715,0.4606778,0.842482875
Upf2 ,23.72136033,23.19857627,23.74229451,23.73276456,24.30280552,22.96439963,22.86631482,23.30881661,22.7661513,in b12_17,in b12_21,not in b12,0.078515668,0.573649459,1.024962523,0.03557116,0.211868583,0.686228991,1.029861455,0.042450267,23.9245906,22.54456819,23.82304834,23.86519722,22.2513034,24.15050367,21.68031615,21.11192091,22.36436334,in wt_1,in prowt_3,not in nonpro_wt,0.042515702,1.711868909,1.07881944,0.109453423,0.083029766,1.703467967,1.078432636,0.108936061,0.210406891,0.375383179,0.131656957,0.202630436,0.643706043,0.81758415,-0.183831567
Urb2 ,22.24080252,22.95237366,23.9066954,22.30443398,22.95105062,22.66920059,21.82232004,22.88514537,22.90353682,not in b12_17,not in b12_21,not in b12,0.458678784,0.496289785,1.02202111,0.031424996,0.812156997,0.104560987,1.004639525,0.006677941,21.9176438,22.71683727,23.24901189,23.49104333,22.40527052,23.68727009,22.9178689,22.57439775,23.28790549,not in wt_1,in prowt_3,not in nonpro_wt,0.543503803,-0.298893062,0.986963115,-0.018931926,0.592736676,0.267803934,1.011680863,0.016754261,0.580302597,0.877658608,0.646789458,0.706870824,0.847226632,0.92302739,0.073753355
Urod ,22.01314148,24.91267413,24.82463019,22.16482626,23.37616903,24.97095234,23.58625421,22.10520403,22.2477021,in b12_17,not in b12_21,not in b12,0.319706827,1.270428484,1.056098507,0.078744408,0.424642755,0.857595766,1.037868989,0.053624342,22.57725515,23.02209375,24.3804605,22.48483078,22.75470625,22.58307254,23.01783427,21.79298801,22.44312403,not in wt_1,not in prowt_3,not in nonpro_wt,0.244052335,0.908621035,1.040530902,0.057319811,0.648999015,0.189554422,1.008455463,0.012147371,0.463350456,0.564098836,0.374751437,0.753253231,0.280162672,0.551811567,-0.743329077
Uso1 ,26.12296007,26.37349166,25.94002829,26.38168228,26.53929687,26.14324824,24.70740494,23.34236726,22.24706789,in b12_17,in b12_21,in b12,0.058400618,2.713213308,1.115789556,0.158064953,0.051199169,2.92246243,1.124719508,0.169565255,26.4871971,26.31544589,26.28926961,26.24639208,26.02996965,25.97437669,24.44244307,25.2927845,23.6517262,in wt_1,in prowt_3,in nonpro_wt,0.05460324,1.901652942,1.077738052,0.108006569,0.071713285,1.62126155,1.066275876,0.092580753,0.180446255,0.179486898,0.154027561,0.186093971,0.828832536,0.913387219,-0.026342732
Usp15 ,24.01964529,23.63656411,24.05183615,24.17438224,23.45848752,23.59663886,23.19186491,22.21197546,22.23935135,in b12_17,in b12_21,not in b12,0.037225761,1.354951279,1.060092579,0.084190262,0.044184215,1.195438968,1.05301815,0.074530303,23.62473942,24.04053552,23.2968079,24.6890208,24.45691585,24.31497525,22.15234242,22.08488551,22.13201945,in wt_1,in prowt_3,not in nonpro_wt,0.018483977,1.530945151,1.069201259,0.096533441,0.001590094,2.363888168,1.106851664,0.146461891,0.147676062,0.166645309,0.080491944,0.026540716,0.345233023,0.607427042,0.247573428
Usp19 ,24.22081884,24.5890673,24.23618085,24.30916911,24.87038692,22.80380282,21.47668996,21.97863468,22.6964852,in b12_17,in b12_21,not in b12,0.015130963,2.298085722,1.104218723,0.143025969,0.067109281,1.943849672,1.088154036,0.121882795,24.07290852,24.51046188,24.37413994,24.53626482,24.18232441,24.26179416,21.79558172,22.08584826,22.69793184,in wt_1,in prowt_3,not in nonpro_wt,0.006237194,2.126049506,1.095797682,0.131981457,0.007741276,2.133673858,1.096141227,0.132433688,0.090106825,0.205186702,0.045575322,0.056925953,0.634541016,0.813087729,0.151411315
Usp24 ,23.29534859,23.20282089,23.55753245,23.31259838,23.14475697,23.0173311,21.76681381,23.06539001,23.06432243,in b12_17,in b12_21,not in b12,0.234238544,0.719725229,1.031800974,0.045164714,0.347685049,0.526053403,1.023243607,0.033149654,22.96221138,23.05529907,23.20020554,23.86889554,22.99085616,23.39080146,22.93264284,22.39068517,23.22373251,in wt_1,in prowt_3,not in nonpro_wt,0.459941184,0.223551821,1.009783869,0.014046536,0.182241612,0.567830878,1.024851432,0.035414785,0.378448013,0.50077428,0.576471339,0.325164771,0.949839612,0.976107301,-0.010353205
Usp39 ,24.61813017,24.81272129,24.76049135,24.97932261,24.72987734,24.74790503,24.55378285,24.90891408,25.24503324,in b12_17,in b12_21,in b12,0.483632453,-0.172129118,0.993087899,-0.010006677,0.727014206,-0.08354173,0.996645258,-0.004848007,24.51807086,24.76040931,24.55729707,24.99015857,25.12570713,24.89607974,22.37318996,25.54178601,25.26766596,in wt_1,in prowt_3,in nonpro_wt,0.850052978,0.217711769,1.00892473,0.012818547,0.60881693,0.609767834,1.024996413,0.03561886,0.599859211,0.810375574,0.895350586,0.719276297,0.77076787,0.886143596,0.033212482
Usp4 ,22.87094064,24.21499897,23.92763341,24.23549375,22.47894941,23.0610463,21.90759967,22.22084147,22.83490386,in b12_17,not in b12_21,not in b12,0.059914853,1.350076006,1.060484255,0.084723201,0.205854322,0.937381488,1.041995281,0.059348743,23.83801504,22.8031919,23.55929578,24.02210294,24.25994564,24.36626545,21.84143089,22.55221441,21.97079678,in wt_1,in prowt_3,not in nonpro_wt,0.032750257,1.278686881,1.057802952,0.081070906,0.004016771,2.094623987,1.094687332,0.130518861,0.182427281,0.366826084,0.113190007,0.040560655,0.397367985,0.648218043,0.343292378
Usp47 ,24.20858699,24.24230366,23.96127502,21.75660895,24.34942418,24.02053324,22.37887365,22.88030059,22.68073379,in b12_17,in b12_21,not in b12,0.002157525,1.490752545,1.065826666,0.091972834,0.466676532,0.728886114,1.032185183,0.045701825,24.39707913,24.13464781,24.32385317,24.58440268,24.08862885,24.34677364,23.41798841,22.64637494,22.27265366,in wt_1,in prowt_3,not in nonpro_wt,0.040651582,1.506187701,1.066121749,0.092372201,0.029230524,1.560929388,1.068524913,0.095620546,0.037347964,0.60075173,0.128307994,0.111749616,0.230541935,0.503542613,0.556108873
Usp48 ,23.15774729,24.1620917,23.77884761,23.26694495,23.67718735,23.46086778,22.63170067,21.87428919,22.3297376,in b12_17,in b12_21,not in b12,0.020494226,1.420986379,1.06378264,0.089203399,0.016725062,1.189757538,1.053403662,0.07505838,24.96576,24.32283659,24.77239256,25.61153981,24.69408188,25.23739708,21.4673403,24.51001481,23.05044565,in wt_1,in prowt_3,not in nonpro_wt,0.191999513,1.677729459,1.072915381,0.101536298,0.122104078,2.171739334,1.094385421,0.130120916,0.105709035,0.097181093,0.322752536,0.255867718,0.000230971,0.014629922,1.35005354
Usp5 ,25.8117864,26.53055191,25.6290839,25.79238709,25.68156467,25.99029705,25.05346655,22.00926948,22.47478322,in b12_17,in b12_21,in b12,0.087177723,2.811300989,1.121285646,0.16515385,0.10667942,2.642243185,1.113992125,0.155739034,26.67672742,26.35328154,26.44173213,26.37344813,26.36560365,25.85207688,24.88453903,24.90653622,23.46602849,in wt_1,in prowt_3,in nonpro_wt,0.044248532,2.071545782,1.084833238,0.117473287,0.051597558,1.778008308,1.072812392,0.101397806,0.222418373,0.258310637,0.134924134,0.155335108,0.031531916,0.209136665,0.437866455
Usp7 ,24.99034414,24.74120128,25.49833637,25.16530675,25.11561779,25.47354855,24.05933687,23.8266041,23.57393763,in b12_17,in b12_21,in b12,0.013347084,1.256667731,1.052756921,0.07417236,0.001628131,1.4315315,1.060097982,0.084197615,24.82618887,25.12376828,25.36219867,25.93848898,25.67454158,25.16295739,23.00002229,21.99399605,21.56041505,in wt_1,in prowt_3,not in nonpro_wt,0.012657436,2.919240812,1.131587364,0.178347971,0.005529814,3.407184852,1.153581873,0.2061204,0.084374934,0.032884164,0.066775721,0.047420282,0.387306898,0.643893186,0.183964815
Usp9x ,26.36396967,26.46664163,26.09388793,26.33762381,26.31565441,26.39991743,26.47832241,25.52948916,26.43888594,in b12_17,in b12_21,in b12,0.667624701,0.159267236,1.006090782,0.008760489,0.581522071,0.202166042,1.007731341,0.01111107,25.92949794,25.34761644,25.4577802,25.80793464,25.85153471,25.5707062,23.37634954,25.24897668,26.46799985,in wt_1,in prowt_3,in nonpro_wt,0.607209467,0.547189503,1.021860378,0.031198087,0.51169437,0.712283159,1.028455917,0.040479957,0.756677528,0.691914467,0.699769363,0.631086144,0.000333905,0.01789601,-0.668770792
Utp11 ,23.98847162,22.38218425,23.97599738,24.34021354,23.80402051,23.02770302,27.19385067,26.15021685,25.69712224,in b12_17,in b12_21,in b12,0.014915915,-2.898178831,0.889999929,-0.168122874,0.011488237,-2.623084228,0.900441115,-0.151296161,24.96019606,22.44088059,25.02269745,24.63559376,24.30113545,25.05625225,25.90697143,25.78302442,26.09199824,in wt_1,in prowt_3,in nonpro_wt,0.169162995,-1.786073332,0.931112335,-0.102972862,0.017319881,-1.263004213,0.951286764,-0.07204779,0.089710049,0.078282925,0.299148012,0.087164798,0.141593161,0.412903081,0.816360873
Utp14a ,23.52137567,22.61580245,23.76575987,24.38884757,24.22169196,24.0248877,24.09899148,25.0667813,24.77771771,in b12_17,in b12_21,in b12,0.042825715,-1.346850832,0.945356211,-0.081070055,0.264558136,-0.436021088,0.982309961,-0.025749767,24.32021338,23.3972022,24.81593864,23.36689345,23.24298637,23.4663139,23.17118896,24.43414085,23.110776,in wt_1,in prowt_3,in nonpro_wt,0.369232751,0.605749469,1.025697801,0.036605736,0.671378711,-0.213304031,0.990950971,-0.013114415,0.154805795,0.424481016,0.494373952,0.770330732,0.975069967,0.987717214,0.011863787
Utp15 ,24.92518499,24.55138592,25.0481174,24.75052212,24.86557423,24.80944987,24.62618983,23.52010633,22.39204746,in b12_17,in b12_21,in b12,0.170071523,1.328781566,1.05651316,0.079310738,0.181964849,1.295734203,1.055107654,0.077390206,24.42977243,24.57041302,24.82094541,24.97271058,25.32120179,25.32140447,21.94671643,24.93777142,22.02991124,in wt_1,in prowt_3,not in nonpro_wt,0.237081542,1.635577257,1.071200385,0.099228385,0.149314648,2.233639251,1.09723538,0.133873047,0.314908778,0.344575603,0.368980115,0.291618727,0.642697024,0.81758415,0.081035528
Utp20 ,23.9047514,24.38539508,24.95069077,25.75231622,25.31041961,25.18657655,26.45617273,23.00913952,26.68633235,in b12_17,in b12_21,in b12,0.503652753,-0.970269116,0.961776172,-0.056226911,0.980757008,0.032555926,1.001282543,0.001849133,25.39483661,22.97168907,24.65319995,25.00211551,25.14712326,25.21916188,25.16640636,25.80530362,26.66383178,in wt_1,in prowt_3,in nonpro_wt,0.155427112,-1.538605378,0.940545064,-0.088431025,0.2217394,-0.755713704,0.970797639,-0.042757495,0.614302067,0.986064135,0.283733298,0.363950358,0.696775555,0.841266275,-0.183670558
Utp25 ,24.00296267,23.50385818,23.91011732,24.14690585,24.39715111,23.95831784,24.27225701,21.72711469,21.47093418,in b12_17,in b12_21,not in b12,0.277529734,1.315544094,1.058494359,0.082013581,0.199450172,1.677356305,1.074581979,0.103775549,23.7530261,23.92734756,24.42884445,23.85848083,23.33607048,23.84620517,21.72436323,21.9777253,22.04036082,in wt_1,in prowt_3,not in nonpro_wt,0.003019823,2.122256255,1.096844106,0.133358491,0.00243585,1.766102381,1.080591873,0.111821737,0.425943046,0.362490892,0.031460914,0.032954922,0.508822417,0.729094127,-0.128223063
Utp4 ,24.13131547,22.22843784,24.15284601,23.97828656,23.81855587,24.30402909,23.38561331,21.84331532,22.44417817,in b12_17,in b12_21,not in b12,0.298688502,0.946497505,1.04195895,0.059298441,0.06990151,1.475921573,1.065428719,0.091434076,24.26161508,23.69084917,24.07712406,24.02099536,24.93791758,24.13666423,22.6046013,22.88505284,22.44941091,in wt_1,in prowt_3,not in nonpro_wt,0.003753615,1.363507753,1.060208707,0.084348294,0.015095509,1.718837373,1.075899074,0.10554275,0.446111927,0.210156967,0.034871083,0.081785798,0.277239484,0.548768779,0.418615773
Utp6 ,23.54287744,22.82360278,22.90013482,22.98888073,23.97549263,23.98744901,21.80419854,22.75243619,22.99767181,not in b12_17,in b12_21,not in b12,0.266865488,0.570769496,1.025347141,0.03611243,0.083298493,1.132505276,1.050293105,0.070791997,23.77844828,22.12445778,23.81109102,23.81212556,23.56270112,23.98050422,21.87968674,23.39575363,22.36388391,in wt_1,in prowt_3,not in nonpro_wt,0.390050145,0.691557599,1.030672583,0.0435861,0.100472282,1.238668871,1.054938553,0.077158969,0.413426412,0.23099791,0.514224103,0.227101581,0.700660478,0.842061558,0.141815095
Utrn ,25.02691999,24.04515348,24.6501812,25.23299846,24.97028597,25.19031466,25.02437905,24.3320884,22.61403911,in b12_17,in b12_21,in b12,0.511298787,0.583916038,1.024339805,0.034694381,0.251325362,1.141030845,1.047562435,0.067036231,25.50379966,24.59666587,25.60716429,25.28723808,25.11148494,24.73124115,21.61083317,24.36834241,24.58107592,in wt_1,in prowt_3,in nonpro_wt,0.207904002,1.715792774,1.072950113,0.101582999,0.250326387,1.523237557,1.064763271,0.090532711,0.620640122,0.411058559,0.339045321,0.394088296,0.272638105,0.545863791,0.286956705
Vac14 ,23.77409128,21.74432578,23.52360923,23.41454338,23.74990386,23.21487328,22.30013237,22.64292916,22.21537425,in b12_17,in b12_21,not in b12,0.430479882,0.627863506,1.028046968,0.039906178,0.006741982,1.073628248,1.047959496,0.067582957,24.25895169,23.78569154,24.05082179,23.60027478,23.2227515,23.69484546,22.81969541,23.14443604,22.43343591,in wt_1,in prowt_3,not in nonpro_wt,0.01073243,1.232632552,1.054064754,0.075963498,0.054518216,0.706768126,1.030999705,0.044043919,0.557332485,0.060975621,0.061193096,0.159771049,0.164825136,0.432596767,0.531998325
Vamp3 ,26.7433812,27.70895519,26.78928089,27.169776,26.92743147,26.88945598,29.4083295,29.04752083,29.01249919,in b12_17,in b12_21,in b12,0.012684991,-2.075577415,0.928811596,-0.106542112,0.000302027,-2.160562022,0.925896783,-0.111076721,27.81664405,27.46072939,27.54606879,27.43200084,28.02525301,28.13864542,30.90032485,30.25261599,29.41254558,in wt_1,in prowt_3,in nonpro_wt,0.021485948,-2.580681396,0.914514408,-0.128922195,0.017526228,-2.323195719,0.923043673,-0.115529185,0.083224922,0.020741036,0.088130235,0.087658487,0.004797176,0.080872294,0.698510128
Vamp4 ,22.54934116,21.85903627,22.21545662,21.89288343,22.43538783,22.39453509,22.61640842,22.48490626,23.64881306,not in b12_17,not in b12_21,not in b12,0.186551056,-0.708764561,0.969072149,-0.045324014,0.200211567,-0.675773796,0.970511744,-0.043182425,24.2022002,23.19385688,23.82567269,22.45056192,22.6060138,22.02247983,26.82045396,26.44809865,25.1605042,in wt_1,not in prowt_3,in nonpro_wt,0.022456518,-2.402442345,0.908103867,-0.139070776,0.010508484,-3.783333754,0.855283211,-0.225525874,0.331368893,0.36269866,0.091100896,0.067391018,0.062855323,0.27636988,0.82569082
