geneid,b12_17_baseMean,b12_17_log2FoldChange,b12_17_lfcSE,b12_17_stat,b12_17_pvalue,b12_17_padj
LOC113830994,7.719249158,-0.030392727,0.709865781,-0.042814751,0.965849205,0.976615992
LOC113831008,127.8767665,-0.611514597,0.187780338,-3.256542219,0.001127782,0.002645543
LOC113831032,13.32697744,-2.012521584,0.594590969,-3.384716029,0.000712519,0.001720191
LOC113831048,9.331656567,0.969532355,0.646395696,1.49990534,0.133638925,0.196621945
LOC113831072,7.447676314,-0.982280725,0.732476395,-1.341040792,0.179907209,0.253846851
LOC113831084,9.545553154,-0.471403228,0.631847233,-0.746071523,0.45562421,0.548833168
LOC113831086,21.30270643,0.472312066,0.443726043,1.064422686,0.287137261,0.376470318
LOC113831101,111.7808162,-0.561081869,0.185597588,-3.023109703,0.002501915,0.005526554
LOC113831109,10.36293141,-0.575269057,0.599134151,-0.960167362,0.33697099,0.429634253
LOC113831142,5.439317661,1.010911099,0.839985248,1.203486729,0.228788024,0.311065706
LOC113831153,183.4589677,-0.334727034,0.155172463,-2.157129089,0.030995608,0.054524981
LOC113831164,82.34439571,0.029691425,0.223793298,0.132673433,0.894451655,0.921211856
LOC113831182,215.7875086,-0.931963875,0.295430771,-3.154593115,0.001607221,0.003672316
LOC113831188,63.99084981,0.369413969,0.253218871,1.458872191,0.144600289,0.210339404
LOC113831191,889.4245607,0.70902893,0.072194964,9.821030384,9.14044411566674e-23,9.09191782401698e-22
LOC113831194,20.49567357,-0.564465,0.430321966,-1.311727137,0.189612217,0.265118428
LOC113831225,9.576987393,0.328364595,0.639926319,0.513128753,0.607861259,0.688822686
LOC113831232,23.17192961,-1.814992305,0.432155287,-4.199861392,2.67078426953528e-05,7.87929618392326e-05
LOC113831251,10.34858012,0.285070535,0.604668889,0.471448987,0.637320141,0.714811765
LOC113831253,63.46085838,0.144506769,0.238201234,0.606658355,0.544077665,0.631359897
LOC113831258,58.96286652,-1.203900158,0.299297834,-4.022415208,5.76043945461193e-05,0.000162078
LOC113831259,7.809957059,-0.31184546,0.725335505,-0.429932711,0.667244589,0.739879539
LOC113831297,21.03956736,-0.530799706,0.467072101,-1.136440616,0.255772205,0.34150278
LOC113831299,402.340925,-1.400544306,0.223633465,-6.262677661,3.78422345126982e-10,1.79758478073827e-09
LOC113831375,80.09904671,1.154108918,0.22770324,5.068478246,4.01008803712628e-07,1.44305088716361e-06
LOC113831378,122.0181247,-0.728506373,0.194199574,-3.751328386,0.0001759,0.000462897
LOC113831379,83.66386841,1.661643669,0.226380921,7.340034046,2.13539528301795e-13,1.27244174606945e-12
LOC113831382,25.5213508,1.926345081,0.416767097,4.622114113,3.79848955662551e-06,1.23824692363585e-05
LOC113831401,14.37687037,-0.521583079,0.544847434,-0.957301157,0.338415272,0.431127902
LOC113831403,10.45183397,0.036346206,0.591114412,0.061487599,0.95097089,0.964986798
LOC113831414,19.16381118,-0.286298431,0.435763973,-0.657003444,0.511178702,0.601179397
LOC113831442,2.16248942,1.15769937,1.308984528,0.884425556,0.376466532,0.470775749
LOC113831446,5.916400511,-0.489222262,0.828219224,-0.590691749,0.554726977,0.640466171
LOC113831457,17.73900709,-0.565925321,0.475078103,-1.191225859,0.23356493,0.31680674
LOC113831458,16.28965086,-1.048890449,0.495937864,-2.114963435,0.034433064,0.059887655
LOC113831472,11.15423357,-0.137342654,0.643833346,-0.213320194,0.831077223,0.873334092
LOC113831473,6.604236294,-0.869305854,0.85204039,-1.020263669,0.307603429,0.398684462
LOC113831474,18.81606915,-0.202674941,0.477458347,-0.424487167,0.671210562,0.743555832
LOC113831475,9.486047452,-0.586354007,0.633322015,-0.925838661,0.354529832,0.44767666
LOC113831477,4.520652843,0.059339363,1.004062315,0.059099283,0.95287303,0.966402152
LOC113831478,9.408127411,-0.659079329,0.639442163,-1.030709838,0.30267691,0.3932804
LOC113831491,413.0032236,-1.213349765,0.131823234,-9.204369584,3.43682644722121e-20,3.01454255297707e-19
LOC113831492,43.02049136,0.325818917,0.296696715,1.098154785,0.272136906,0.359774748
LOC113831525,42.82856081,0.947130903,0.317940464,2.978956793,0.002892316,0.00632172
LOC113831567,72.31639866,-0.604260531,0.227184105,-2.659783485,0.00781909,0.015722093
LOC113831576,32.69677615,-0.647229001,0.33563797,-1.928354531,0.053811043,0.089286645
LOC113831595,385.6058647,0.820191788,0.111228252,7.373952006,1.65642840908321e-13,9.932487034319e-13
LOC113831597,8.956548265,-0.001532106,0.623549242,-0.002457074,0.998039541,0.998879666
LOC113831607,41.61653877,-1.234871933,0.330900736,-3.731850065,0.000190079,0.000498716
LOC113831608,6.204753514,-3.509190854,1.111689364,-3.156628972,0.001596043,0.003648965
LOC113831650,13.82052793,-0.269731269,0.515211388,-0.523535146,0.6006019,0.682741109
LOC113831650_1,11.10642062,-0.136754301,0.56479051,-0.242132788,0.808677273,0.856727155
LOC113831654,7.169171165,0.307209599,0.737102093,0.416780256,0.676839145,0.748557634
LOC113831655,11.55585531,-1.747057812,0.602188588,-2.901180538,0.003717596,0.00799556
LOC113831658,911.8846216,-0.146381407,0.071697194,-2.041661596,0.041185111,0.070380477
LOC113831671,78.57345482,-0.11859916,0.217011775,-0.546510252,0.584715242,0.667937082
LOC113831734,1.481984665,4.011730166,1.813858992,2.211710053,0.026986705,0.048199884
LOC113831735,3.643520556,-0.034073439,1.057746044,-0.032213251,0.974301989,0.983026638
LOC113831744,14.38985863,-1.821493172,0.571015473,-3.189919112,0.001423126,0.003283187
LOC113831753,16.86770117,-0.815103394,0.465362979,-1.751543272,0.079852374,0.125706995
LOC113831766,6.567074734,-0.889099285,0.817488133,-1.087599011,0.276772167,0.364595332
LOC113831805,9.074273457,-1.027781551,0.662914461,-1.550398446,0.121045911,0.180935616
LOC113831834,47.69966578,-1.06386464,0.307732156,-3.457112365,0.000545997,0.001343713
LOC113831885,139.8805041,-3.707757599,0.236567243,-15.67316572,2.30791993856943e-55,6.88700182190861e-54
LOC113831922,22.25421616,-0.235870898,0.408045581,-0.578050367,0.563230115,0.648580049
LOC113831977,16.92516458,2.540043902,0.551886626,4.602474102,4.17501490187082e-06,1.3540364731408e-05
LOC113832018,38.25960702,0.41875258,0.306508245,1.366203315,0.171875157,0.244080662
LOC113832035,219.3769954,0.383307601,0.134206376,2.856105743,0.004288723,0.009103977
LOC113832199,5.776996218,-1.547295297,0.866196374,-1.786310061,0.074049069,0.117788004
LOC113832201,33.39686403,-0.261944024,0.362673458,-0.722258599,0.470135502,0.563049214
LOC113832251,3.439739392,0.719162896,1.071179477,0.67137479,0.501981801,0.592619564
LOC113832259,139.2686085,-1.148209374,0.192979581,-5.949900847,2.68304976509136e-09,1.18122402793641e-08
LOC113832261,351.0164275,-1.071288045,0.129646275,-8.263161025,1.41864662363553e-16,1.02037207435686e-15
LOC113832262,58.40007094,-0.404646074,0.318140567,-1.271909705,0.203405203,0.281749857
LOC113832263,1.830645108,1.387962886,1.533410921,0.905147385,0.365387311,0.459255645
LOC113832265,618.5054154,0.61445749,0.083367135,7.37050024,1.69988959675186e-13,1.01877494500666e-12
LOC113832273,464.947326,-0.67270208,0.104196123,-6.456114301,1.07425484823601e-10,5.30811009964952e-10
LOC113832277,32.10410983,-0.322133918,0.331399524,-0.972040981,0.331030161,0.423192809
LOC113832278,191.4578831,-0.808583934,0.697319084,-1.159560885,0.246227634,0.330763473
LOC113832308,5.561036574,-0.796751003,0.877046485,-0.90844786,0.363641649,0.457363311
LOC113832316,4.6970548,-0.671209734,0.942726882,-0.711987477,0.476472531,0.568850366
LOC113832320,13.51771055,-0.573869921,0.560857067,-1.02320173,0.306212475,0.397151881
LOC113832321,12.36512223,-0.028077614,0.550089976,-0.051041857,0.959292167,0.971171776
LOC113832325,9.662266907,-0.306952883,0.681267176,-0.450561679,0.652305491,0.727495955
LOC113832329,23.93017056,-1.000035491,0.403501024,-2.478396415,0.013197443,0.025239839
LOC113832337,9.162750233,0.363002536,0.62952394,0.576630233,0.564189271,0.649292033
LOC113832339,39.82160915,0.397240759,0.311225125,1.276377537,0.201822093,0.279964158
LOC113832343,109.6734817,-0.660861989,0.205230525,-3.220095978,0.001281477,0.002970791
LOC113832362,630.4890585,0.510501793,0.083442803,6.117984721,9.47661505730596e-10,4.34972825260843e-09
LOC113832366,22.91941394,0.165688289,0.483367169,0.342779361,0.731764454,0.794540751
LOC113832393,24.46927633,-1.480364711,0.428343452,-3.456022738,0.000548209,0.001348575
LOC113832398,15.76483009,-0.130650947,0.543774133,-0.240266941,0.810123322,0.857947383
LOC113832402,2.831149476,-0.166310613,1.201753315,-0.138389977,0.889932218,0.917797809
LOC113832414,17.02950082,-0.772939859,0.530946632,-1.455776931,0.145454295,0.211447105
LOC113832418,3.68287155,0.776690561,1.005652292,0.772325154,0.439921871,0.533517303
LOC113832440,586.5052327,0.738549951,0.085729954,8.61484135,7.00385112737012e-18,5.41590084808614e-17
LOC113832445,33.28133472,0.278058008,0.334829512,0.830446535,0.406286365,0.500371429
LOC113832449,7.337486264,-0.710749218,0.747936594,-0.950280043,0.341969977,0.434746926
LOC113832459,60.52240378,-0.140400633,0.267243966,-0.525365025,0.599329462,0.681498002
LOC113832461,33.24229213,-3.965694793,0.530546791,-7.47473147,7.73616631358455e-14,4.7433822316501e-13
LOC113832462,2.96880105,0.005808748,1.079583134,0.005380547,0.995706965,0.997365023
LOC113832464,5.17581285,-0.473857117,0.838231425,-0.565305837,0.57186576,0.656539806
LOC113832465,29.55245517,-0.847865234,0.38875915,-2.180952484,0.029186931,0.051717432
LOC113832469,7.627490426,-1.19592201,0.70235152,-1.702739974,0.088616741,0.137717327
LOC113832477,208.3817608,-0.070704465,0.13584017,-0.520497476,0.602716886,0.684532574
LOC113832489,36.07423536,0.358174475,0.322151292,1.1118207,0.26621525,0.353541028
LOC113832491,1003.480913,-0.497409466,0.06851363,-7.26000753,3.87068774239115e-13,2.27094918931152e-12
LOC113832494,3.507800536,0.386248006,1.010635164,0.382183422,0.702325317,0.770661657
LOC113832500,13.75513457,0.171863852,0.514149831,0.334268032,0.738177311,0.799680426
LOC113832518,0.497177318,0.873556565,2.881417413,0.303169045,0.761761038,0.818816761
LOC113832527,118.88909,0.478898712,0.202247464,2.367884877,0.017890102,0.033246499
LOC113832529,22.15996146,-0.82594926,0.43060038,-1.918134073,0.055094013,0.091190366
LOC113832540,4759.452798,0.460032765,0.044140986,10.42189606,1.96986370920872e-25,2.16268706364519e-24
LOC113832569,43.19698476,-0.007461304,0.291632241,-0.025584632,0.979588644,0.986841658
LOC113832570,38.83049883,-0.788201204,0.310213896,-2.540831391,0.011058924,0.021528264
LOC113832571,3.440915361,-1.646551405,1.106850664,-1.487600323,0.136856328,0.200658239
LOC113832576,107.6554634,-0.389716544,0.200761443,-1.941192183,0.052234971,0.087012605
LOC113832577,418.6224707,-0.2660168,0.101464111,-2.621782206,0.008747131,0.017383231
LOC113832593,5.67112457,-1.093691827,0.84030893,-1.301535409,0.193075253,0.269334439
LOC113832597,6.68404943,0.263188827,0.758114041,0.347162581,0.728469181,0.792016198
LOC113832600,8.204549727,-0.329322111,0.681715704,-0.48307837,0.629040091,0.707468924
LOC113832602,58.49160886,0.703549067,0.250355306,2.810202335,0.004951036,0.010367423
LOC113832635,480.78806,0.624096583,0.937958756,0.665377426,0.50580912,0.59633716
LOC113832636,229.7005572,0.472077778,0.133758488,3.5293295,0.000416614,0.001040534
LOC113832637,12.28170889,-1.749940572,0.609206977,-2.872489382,0.004072518,0.008685353
LOC113832647,33.84156573,-1.326859123,0.345959284,-3.83530428,0.000125409,0.000335589
LOC113832674,5.255003593,0.746501652,0.857976964,0.870071905,0.38426111,0.478400896
LOC113832677,20.07685828,0.966923877,0.469499323,2.059478745,0.039448399,0.067665579
LOC113832678,60.47274144,-1.294029996,0.325015474,-3.981441194,6.84986691995472e-05,0.000190202
LOC113832681,363.8363706,2.685563342,0.1258995,21.33100872,5.85320246550305e-101,4.88293802760834e-99
LOC113832683,46.3673853,-0.158242879,0.299038501,-0.529172258,0.59668596,0.679235442
LOC113832687,29.8009362,-1.30505908,0.407996372,-3.19870266,0.001380475,0.003191231
LOC113832688,15.15739794,0.839347898,0.497757552,1.686258491,0.091746022,0.142082018
LOC113832693,130.6913934,-0.366678333,0.187379003,-1.956880587,0.050361509,0.084346672
LOC113832694,11.58102425,-2.416363509,0.647988226,-3.729023786,0.000192223,0.00050388
LOC113832697,57.68621952,-1.19125855,0.263851691,-4.514879354,6.33528216659484e-06,2.0079295585694e-05
LOC113832707,111.4946129,-0.384242398,0.180306795,-2.131047795,0.033085205,0.057853551
LOC113832752,10.41797461,0.504029941,0.592501876,0.85068075,0.394946719,0.489040742
LOC113832763,129.0841179,-1.056314932,0.386571997,-2.73251798,0.006285224,0.01288037
LOC113832785,5350.721261,-0.638398522,0.102847863,-6.207212297,5.39327201006238e-10,2.52518254006567e-09
LOC113832787,37.91207429,0.526377901,0.3210215,1.639696721,0.101068241,0.154469944
LOC113832788,47.0816494,-0.274232761,0.300081878,-0.913859786,0.360790527,0.454377403
LOC113832795,45.84586536,-0.526882999,0.29039395,-1.814373194,0.06962029,0.111691506
LOC113832801,19.32264848,-0.323505296,0.436592897,-0.740977003,0.458707384,0.551791043
LOC113832818,17.85431115,-0.036987281,0.452434522,-0.081751677,0.934844184,0.952088235
LOC113832822,3.821120028,-0.148518043,1.035829029,-0.143380847,0.885989409,0.914391634
LOC113832823,7.841566576,0.750815765,0.714461591,1.050883315,0.293312185,0.383072215
LOC113832830,2.801513997,-1.696343935,1.2002671,-1.413305368,0.157565956,0.22631913
LOC113832836,8.260419678,1.491610233,0.708969658,2.103912652,0.035386067,0.061369858
LOC113832840,29.41684546,-0.520764663,0.354737008,-1.468030262,0.142096003,0.207171223
LOC113832848,21.96137989,-1.150622971,0.444526823,-2.588421918,0.00964168,0.019002374
LOC113832852,36.92428009,-1.421969646,1.523739756,-0.933210307,0.350711394,0.443934048
LOC113832857,8.129793762,-0.908099618,0.723850549,-1.254540208,0.209645721,0.288958146
LOC113832873,4.115800771,0.34707724,0.924137369,0.375568884,0.707237427,0.774457848
LOC113832887,302.262037,3.602751952,1.832242186,1.966307718,0.049263076,0.082652333
LOC113832892,105.1333114,0.322515867,0.19966625,1.61527483,0.106251192,0.161374734
LOC113832895,5.678828119,-0.898827612,0.847581892,-1.060461084,0.288934885,0.378653458
LOC113832899,261.3945672,-0.373733306,0.298533683,-1.251896612,0.210607539,0.290143873
LOC113832901,0,NA,NA,NA,NA,NA
LOC113832912,4.616644769,1.095048431,0.972971412,1.125468249,0.260390665,0.346853719
LOC113832914,5.900552358,-1.344833907,0.892697119,-1.506483977,0.131942977,0.194502294
LOC113832926,38.74276023,-0.476413148,0.327254343,-1.455788618,0.145451063,0.211447105
LOC113832931,45.90970432,-0.079662906,0.304696284,-0.261450205,0.793745345,0.845424421
LOC113832935,9.161563325,-0.494494632,0.629609372,-0.785399096,0.432219611,0.526298522
LOC113832936,12.66399587,-0.194153898,0.557014272,-0.348561802,0.727418309,0.791249328
LOC113832941,24.81580248,0.633569388,0.394065306,1.607777641,0.107883887,0.163528507
LOC113832947,32.73115655,-0.7596455,0.357624162,-2.124144789,0.033658038,0.058711496
LOC113832949,13.45379426,0.297852351,0.541678993,0.549868751,0.582409399,0.666035323
LOC113832952,43.84503132,-0.279651602,0.302332389,-0.924980624,0.354975986,0.448190516
LOC113832953,22.42847449,0.644793272,0.437977983,1.472204764,0.140965591,0.205811924
LOC113832960,16.59548996,-1.748984239,0.539927286,-3.23929589,0.001198252,0.002793721
LOC113832964,100.5142801,-1.30108831,0.213491653,-6.094328694,1.09897645866219e-09,5.00605896614198e-09
LOC113832967,15.79561202,1.091234546,0.544193801,2.005231487,0.044938305,0.07604381
LOC113832969,29.73729652,-0.780514268,0.384307366,-2.03096359,0.042258688,0.07193544
LOC113832975,7.113391757,1.717522069,0.757016729,2.268803321,0.023280289,0.042119744
LOC113832984,15.47434397,2.261380756,0.550775781,4.105810085,4.02900405419692e-05,0.000115697
LOC113832992,40.06527511,-1.164167661,0.33475512,-3.477669466,0.000505793,0.001247725
LOC113833009,5.995111741,0.977681849,0.821585454,1.189994107,0.234048708,0.317237036
LOC113833012,11.7956635,-0.466596741,0.569785818,-0.818898481,0.412844337,0.506755228
LOC113833019,102.65498,-0.124369624,0.193544302,-0.642589955,0.520490203,0.610183868
LOC113833073,5.357305781,-2.12021326,0.916166929,-2.314221561,0.020655572,0.037844266
LOC113833074,0,NA,NA,NA,NA,NA
LOC113833083,8.995951962,0.187156764,0.669745153,0.279444746,0.779903536,0.834520879
LOC113833094,63.47450091,-0.032360944,0.245564087,-0.131782072,0.895156667,0.921560668
LOC113833098,3.910024912,0.239218324,1.00064248,0.23906473,0.81105539,0.858487502
LOC113833100,27.84792463,1.743986422,0.399902555,4.361028452,1.29452530470853e-05,3.96121277309605e-05
LOC113833106,22.21480301,-0.108340785,0.419421597,-0.258309981,0.796167684,0.847243991
LOC113833117,0.808793733,-0.575766888,2.145513364,-0.268358565,0.78842333,0.841195878
LOC113833118,4.091945497,-1.30891911,1.051372955,-1.244961746,0.213145812,0.293075492
LOC113833127,41.44259363,-0.211175604,0.298537417,-0.707367292,0.479338258,0.571793857
LOC113833129,47.29324214,-0.298562387,0.284672958,-1.04879083,0.294274399,0.384197179
LOC113833143,5.609868017,-0.838448219,0.848517092,-0.988133565,0.323087239,0.414712466
LOC113833156,646.6656504,-0.878219361,0.291860788,-3.009035116,0.002620788,0.005763515
LOC113833160,155.2173251,-0.323695459,0.15283554,-2.117933161,0.034180729,0.059532391
LOC113833165,186.3097546,-0.437705001,0.163187651,-2.68221889,0.007313559,0.014791482
LOC113833167,6.739876148,-1.258598814,0.776941993,-1.61993923,0.105245332,0.159953311
LOC113833182,43.84519111,-0.560760829,0.289237191,-1.938757692,0.05253085,0.087439896
LOC113833183,3.514807802,0.676794925,1.032510448,0.655484819,0.512155657,0.602266386
LOC113833187,6.97942275,-1.017544407,0.745942386,-1.364105897,0.172534239,0.244955754
LOC113833193,108.3230508,-0.189288046,0.20223541,-0.93597875,0.349284129,0.442457549
LOC113833196,18.1916571,-0.267766678,0.444787785,-0.602009963,0.547167506,0.634237061
LOC113833198,48.82500384,1.095327433,0.283360815,3.865486603,0.000110868,0.000298847
LOC113833199,4.480687276,-0.964015488,1.013272157,-0.95138851,0.341407191,0.434128036
LOC113833203,36.92428009,-1.421969646,1.523739756,-0.933210307,0.350711394,0.443934048
LOC113833204,27.21952779,0.671170937,0.428270652,1.567165375,0.117076042,0.175667859
LOC113833235,2.331373896,-0.027413351,1.277579136,-0.021457263,0.982880895,0.989199168
LOC113833258,3.18669475,-0.191110774,1.095221006,-0.174495169,0.861476327,0.895969874
LOC113833261,216.4554149,-1.129847509,0.153991241,-7.337089457,2.18288715901656e-13,1.30006343618553e-12
LOC113833272,847.4988591,-1.389078504,0.291763134,-4.760980208,1.9265494302085e-06,6.46273361838947e-06
LOC113833275,48.24327005,-0.791036527,0.350347371,-2.257863462,0.023954173,0.04324996
LOC113833306,25.18828001,-0.120628158,0.392187062,-0.307578117,0.758403373,0.816256122
LOC113833312,9.663323714,-3.126165719,0.804313716,-3.886749231,0.000101596,0.000275804
LOC113833321,104.9548033,-0.971353608,0.235952659,-4.116730933,3.8428426430126e-05,0.000110713
LOC113833324,8.980960282,-0.526581185,0.65437477,-0.804708876,0.420987697,0.514540518
LOC113833328,83.19132484,1.006655277,0.851370108,1.182394434,0.237049231,0.320504727
LOC113833329,8.676547531,-0.46116341,0.685920222,-0.672328056,0.501374872,0.592025355
LOC113833349,12.7089618,-1.236493849,0.59353387,-2.083274286,0.037226229,0.064288089
LOC113833353,6.671253524,-1.806859239,0.805327445,-2.243633009,0.024856024,0.044751023
LOC113833361,106.1582048,-1.21330992,0.191354226,-6.340648665,2.28799769474034e-10,1.10475393549587e-09
LOC113833362,21.74936233,-0.153359097,0.4148507,-0.369672986,0.711626162,0.778070927
LOC113833363,50.1796596,-0.409053822,0.272053488,-1.503578673,0.132689886,0.195351373
LOC113833378,189.9171235,-0.851250556,0.166568356,-5.110517832,3.21276983415325e-07,1.1690145315039e-06
LOC113833384,104.3537685,0.36678433,0.189499969,1.93553768,0.052924349,0.087943063
LOC113833388,57.36629376,-0.365114331,0.254574102,-1.43421632,0.151510541,0.219136165
LOC113833389,36.9049835,-2.024171052,0.37693354,-5.370100655,7.86927075529043e-08,3.03741626012206e-07
LOC113833390,351.8126187,-0.753286593,0.302573695,-2.489597097,0.012788798,0.024556985
LOC113833392,2959.031315,-0.237305155,0.049882416,-4.757290688,1.96208531148807e-06,6.57037006299358e-06
LOC113833395,178.4887657,-1.464545762,0.30789086,-4.756704249,1.96779132246185e-06,6.58754745882145e-06
LOC113833403,384.6691503,-0.011782603,0.105618293,-0.111558357,0.911173592,0.933722136
LOC113833406,10.28392519,-0.873532934,0.599665349,-1.456700702,0.145199016,0.211156579
LOC113833412,10.94920674,0.758091285,0.635512903,1.192881027,0.232915971,0.316151619
LOC113833430,3293.826644,-0.022401112,0.046185279,-0.485027109,0.627657116,0.705982992
LOC113833447,6.827085604,0.050342838,0.720926831,0.069830718,0.944328397,0.960036404
LOC113833449,15.17579149,-0.552564589,0.502176772,-1.100338806,0.27118453,0.358764671
LOC113833454,16.58356785,-0.52623262,0.48241704,-1.090825109,0.275349845,0.363006328
LOC113833456,2.84651223,1.192739073,1.253246635,0.95171935,0.341239333,0.433962873
LOC113833460,111.3236899,-1.096474352,0.187749948,-5.840078066,5.21763674620076e-09,2.24181843504994e-08
LOC113833479,30.15180645,-0.108756383,0.361623762,-0.300744572,0.763609278,0.82031116
LOC113833484,4.618166119,1.564425145,0.948194825,1.649898421,0.098963714,0.15167712
LOC113833487,46.25017916,-0.42123529,0.284654432,-1.479812861,0.138923195,0.203089435
LOC113833490,8813.428882,-0.328647411,0.042317201,-7.766284245,8.08220676202697e-15,5.27234823534282e-14
LOC113833491,15.10273667,-0.743473304,0.505678049,-1.470250302,0.141493976,0.206398806
LOC113833493,8.868903477,1.073676288,0.66201484,1.621831149,0.104839507,0.159421331
LOC113833497,84.05836873,-1.050147164,0.212191254,-4.949059608,7.45729079276744e-07,2.61199437543791e-06
LOC113833498,68.7290536,-1.110715417,0.264269147,-4.202970461,2.63434976492898e-05,7.7818515025519e-05
LOC113833499,98.02202772,0.06320333,0.196239985,0.322071621,0.747398437,0.807055737
LOC113833508,10.3787316,1.55404124,0.631241536,2.461880518,0.01382107,0.026335614
LOC113833522,5.616788993,1.706021932,0.852024492,2.002315599,0.045250799,0.076477551
LOC113833535,0,NA,NA,NA,NA,NA
LOC113833536,7.277607026,1.591476203,0.743836784,2.139550284,0.032391128,0.056761454
LOC113833537,12.02015283,2.344709226,0.651140212,3.600928314,0.000317083,0.000803179
LOC113833549,126.9153461,0.36123804,0.176957057,2.041388156,0.041212261,0.07040916
LOC113833551,11.155153,-0.75643894,0.56723045,-1.333565468,0.182346306,0.256812808
LOC113833557,5.617906721,-0.350846156,0.820120305,-0.427798402,0.668797901,0.74138615
LOC113833561,8.091183082,-1.182257494,0.76123701,-1.553074113,0.12040543,0.180048889
LOC113833567,44.22828598,-0.176003333,0.286329411,-0.614688278,0.538760602,0.626717041
LOC113833572,21.631292,-0.397998772,0.427030616,-0.932014608,0.351328976,0.444518861
LOC113833573,67.19880274,-0.444410701,0.241532656,-1.839961142,0.065773942,0.106371924
LOC113833580,0.348802479,-1.91725194,3.222132171,-0.595025852,0.551826191,0.638406877
LOC113833581,927.3695869,-0.535026176,0.080819988,-6.619973494,3.59263281392288e-11,1.84209064290375e-10
LOC113833584,41.55891657,-1.119850165,0.308476893,-3.63025624,0.00028314,0.000723777
LOC113833586,31.18205721,-1.061202455,0.451474178,-2.350527467,0.018746824,0.034686329
LOC113833592,34.54671678,-0.367981298,0.335665503,-1.096273802,0.27295897,0.360569588
LOC113833596,39.46624138,0.894950772,0.309764061,2.889136876,0.003863009,0.00828181
LOC113833598,16.83779255,-0.222961703,0.465421534,-0.47905326,0.63190074,0.710057375
LOC113833600,127.5908094,-0.262682219,0.1730235,-1.518188105,0.128966985,0.190606967
LOC113833602,236.1791639,-0.235415653,0.126247787,-1.864711119,0.062221907,0.101400786
LOC113833606,267.6361007,-0.503611786,0.130163049,-3.869084129,0.000109245,0.00029475
LOC113833607,11.61809989,1.002905585,0.599784803,1.67210903,0.094502824,0.145719479
LOC113833609,8.875119553,0.237945596,0.689815674,0.344940836,0.730138849,0.793227843
LOC113833611,45.72098498,-0.440197455,0.279733245,-1.573632962,0.115572328,0.173822363
LOC113833615,59.3722934,0.266947529,0.25654685,1.040541051,0.298088603,0.388201303
LOC113833617,88.28733989,0.626463749,0.21737814,2.881907759,0.003952754,0.008453598
LOC113833620,2641.604145,-0.64996971,0.048194591,-13.48636231,1.88157617052905e-41,3.77935572108551e-40
LOC113833666,7.234962037,-1.570199493,0.795921472,-1.972807051,0.048517549,0.081509198
LOC113833667,1327.462532,-0.947218775,0.066521999,-14.23918084,5.23369425904845e-46,1.18447310270623e-44
LOC113833670,25.38411267,-0.683069936,0.390554541,-1.748974509,0.080295426,0.126282706
LOC113833675,12.96760805,-0.39164649,0.546946872,-0.716059474,0.473954626,0.566448027
LOC113833677,10.34146825,-0.873831721,0.592480659,-1.474869615,0.140247601,0.204842151
LOC113833681,9.819555076,-0.348062391,0.622371155,-0.559252126,0.575989663,0.660279424
LOC113833685,7.197493285,0.448382699,0.726042514,0.617570859,0.536858259,0.624949383
LOC113833686,22.62195031,-0.192966175,0.427156925,-0.451745397,0.65145241,0.726810776
LOC113833687,18.20704823,-0.422043311,0.459048245,-0.919387701,0.35789282,0.451275049
LOC113833688,30.97016752,-0.419339968,0.366241959,-1.144980681,0.25221716,0.337302823
LOC113833691,18.46773513,0.65461284,0.459033701,1.426067059,0.153848986,0.221872563
LOC113833696,18.9219143,0.404673693,0.449693536,0.899887725,0.368180003,0.462206093
LOC113833697,44.59587412,-0.048299839,0.321644843,-0.150165126,0.880634339,0.910924768
LOC113833698,12.05292741,0.04891316,0.586358273,0.083418555,0.933518735,0.951077342
LOC113833701,44.59645869,-0.126129058,0.299684091,-0.420873387,0.673847539,0.745743085
LOC113833702,28.6968065,-0.226059225,0.418473504,-0.540199614,0.589059379,0.671801617
LOC113833703,32.86591381,-0.376255911,0.346683688,-1.085300302,0.277788672,0.36585005
LOC113833705,2.581516989,-0.706747491,1.256658541,-0.56240217,0.573842041,0.658279703
LOC113833721,7.145063071,4.348603224,1.193170475,3.644578303,0.000267831,0.00068741
LOC113833723,30.04899751,-0.146134127,0.345847099,-0.422539693,0.672631134,0.745057301
LOC113833725,91.36675262,1.496792074,1.505211819,0.994406272,0.320025116,0.411566311
LOC113833746,422.8675248,-0.441470047,0.103803981,-4.252920187,2.11000795657546e-05,6.29641799887754e-05
LOC113833780,39.7494839,-0.253120365,0.3334058,-0.759196045,0.447735292,0.540926707
LOC113833782,9.615549378,-1.02263487,0.645760342,-1.583613616,0.113281674,0.170826791
LOC113833786,913.564616,-1.167023691,0.184848235,-6.313415387,2.72943586019311e-10,1.31235685511767e-09
LOC113833793,4.032450725,-0.521904664,0.957531071,-0.545052458,0.585717439,0.66876137
LOC113833802,32.27007575,1.031878302,1.406809773,0.733488153,0.463260751,0.55656545
LOC113833818,59.18616625,-0.315812281,0.24700107,-1.278586692,0.201042639,0.279052261
LOC113833833,16.5933947,-0.541616926,0.480715551,-1.126689004,0.259873993,0.346360056
LOC113833838,132.7707864,0.286461072,0.166892395,1.716441734,0.086081224,0.134310212
LOC113833845,6.650091958,0.448049593,0.771399591,0.580826848,0.561357158,0.646942851
LOC113833848,8.223151992,-0.672694674,0.672697064,-0.999996447,0.317312227,0.408824566
